customer_id,gender,age,senior_citizen,partner,dependents,tenure,phone_service,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,support_tickets,late_payments,satisfaction_score,churn
CUST_026302,Female,41,0,No,No,2,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,144.08,142.06,4,0,5,1
CUST_026303,Male,23,0,No,Yes,48,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,100.85,4828.6,4,1,6,1
CUST_026304,Female,62,1,Yes,No,55,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,23.44,1224.54,6,1,9,0
CUST_026305,Male,62,1,No,No,37,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card,109.67,4093.14,3,1,10,0
CUST_026306,Male,30,0,Yes,No,61,Yes,No,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,83.11,4936.67,2,2,2,0
CUST_026307,Male,62,1,Yes,No,31,No,No,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer,124.47,3718.95,2,1,1,0
CUST_026308,Female,58,0,No,No,39,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.53,2553.03,1,0,8,0
CUST_026309,Male,57,0,Yes,No,47,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card,45.94,2129.24,3,2,4,0
CUST_026310,Female,22,0,No,No,56,No,No,No,No,No,Yes,No,No,One year,Yes,Electronic check,140.4,7818.09,1,1,5,0
CUST_026311,Male,25,0,No,No,34,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card,110.6,3708.95,2,2,7,0
CUST_026312,Female,27,0,Yes,No,48,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,88.09,4264.54,5,2,8,0
CUST_026313,Male,65,1,No,No,18,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,56.16,1100.2,4,0,9,0
CUST_026314,Male,36,0,No,No,8,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card,31.4,86.6,3,1,1,1
CUST_026315,Male,48,0,Yes,No,7,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,70.68,604.32,1,1,9,1
CUST_026316,Male,45,0,Yes,Yes,64,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card,112.4,7385.67,4,1,9,0
CUST_026317,Male,75,1,No,No,53,Yes,DSL,No,,Yes,No,No,No,Month-to-month,Yes,Electronic check,123.14,6501.09,6,1,8,1
CUST_026318,Female,28,0,No,Yes,40,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,136.55,5582.63,0,1,1,1
CUST_026319,Female,63,1,No,No,3,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,81.83,325.15,1,1,1,1
CUST_026320,Male,24,0,Yes,Yes,20,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,31.21,703.92,1,0,1,1
CUST_026321,Male,74,1,No,No,25,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,109.19,2664.33,2,0,5,1
CUST_026322,Male,50,0,Yes,Yes,34,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,23.58,819.04,4,4,9,1
CUST_026323,Female,33,0,No,No,51,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,133.25,6696.91,1,2,2,1
CUST_026324,Male,41,0,Yes,No,49,Yes,No,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,94.52,4668.13,3,2,8,0
CUST_026325,Male,60,1,Yes,No,53,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,69.73,3658.0,2,2,2,1
CUST_026326,Female,42,0,No,No,66,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,83.77,5535.31,1,0,6,0
CUST_026327,Male,21,0,Yes,No,27,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.27,1276.55,3,1,4,1
CUST_026328,Male,35,0,Yes,Yes,57,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,120.46,6860.7,5,0,7,1
CUST_026329,Male,71,1,No,No,23,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card,72.04,1693.74,1,0,8,0
CUST_026330,Male,39,0,No,Yes,69,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card,141.62,9779.58,2,2,6,0
CUST_026331,Male,46,0,Yes,Yes,33,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,57.02,1784.88,2,1,5,1
CUST_026332,Female,28,0,No,No,66,Yes,DSL,Yes,No,Yes,,No,Yes,One year,Yes,Electronic check,24.12,1578.9,3,1,6,0
CUST_026333,Female,19,0,No,Yes,5,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,113.57,537.93,1,2,6,1
CUST_026334,Male,33,0,No,No,28,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,90.21,2485.73,1,0,8,0
CUST_026335,Female,68,1,Yes,No,53,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,121.91,6518.07,2,1,9,0
CUST_026336,Male,49,0,No,No,16,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,23.36,411.07,3,3,4,1
CUST_026337,Male,39,0,Yes,Yes,30,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.34,2814.22,2,0,8,1
CUST_026338,Male,48,0,Yes,No,12,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,88.68,1244.85,1,1,6,1
CUST_026339,Female,65,1,Yes,No,13,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,62.82,805.63,3,0,7,1
CUST_026340,Male,70,1,Yes,No,29,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,119.0,3375.07,1,2,10,1
CUST_026341,Female,36,0,Yes,No,44,Yes,No,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer,34.97,1692.38,2,0,1,0
CUST_026342,Female,66,1,Yes,No,36,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.21,3050.27,3,1,3,0
CUST_026343,Male,64,1,Yes,No,55,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,91.5,4945.06,1,3,5,0
CUST_026344,Male,18,0,No,Yes,31,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer,70.84,2167.85,6,2,2,1
CUST_026345,Male,69,1,Yes,No,20,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,42.01,703.93,1,1,9,1
CUST_026346,Female,31,0,No,No,57,Yes,DSL,,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,28.67,1506.93,4,2,3,1
CUST_026347,Male,62,1,Yes,No,61,Yes,No,Yes,Yes,No,No,No,No,Two year,Yes,Credit card,145.78,8955.31,2,3,8,1
CUST_026348,Male,69,1,Yes,No,62,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,43.42,2860.2,2,1,6,1
CUST_026349,Female,51,0,No,No,63,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,101.14,6264.2,2,2,6,1
CUST_026350,Male,36,0,Yes,No,26,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,102.57,2734.84,2,3,10,1
CUST_026351,Male,67,1,No,No,0,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card,72.97,0.0,3,2,8,1
CUST_026352,Male,45,0,No,No,28,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,113.61,3172.08,4,2,6,1
CUST_026353,Male,62,1,No,No,66,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,49.71,3282.62,2,2,1,0
CUST_026354,Female,57,0,Yes,Yes,10,Yes,No,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,144.73,1513.62,2,0,9,1
CUST_026355,Female,36,0,No,Yes,8,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer,112.72,910.07,3,1,5,0
CUST_026356,Male,49,0,Yes,No,24,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,101.99,2511.64,3,2,3,1
CUST_026357,Male,29,0,Yes,Yes,49,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,147.13,7162.87,5,1,8,0
CUST_026358,Male,18,0,Yes,No,5,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,143.98,610.3,1,0,1,1
CUST_026359,Female,57,0,No,No,12,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,130.37,1593.74,5,2,8,1
CUST_026360,Female,29,0,No,Yes,3,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,28.19,29.75,0,1,1,1
CUST_026361,Female,48,0,Yes,Yes,60,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,114.74,6792.15,2,0,7,0
CUST_026362,Male,23,0,No,No,45,Yes,No,Yes,No,Yes,No,No,No,One year,No,Mailed check,107.54,4944.77,1,0,4,0
CUST_026363,Male,55,0,No,No,16,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,46.59,794.65,1,1,5,0
CUST_026364,Female,27,0,Yes,No,29,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card,68.24,1885.34,2,0,5,0
CUST_026365,Male,32,0,No,Yes,38,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer,92.3,3521.56,3,1,7,0
CUST_026366,Male,26,0,Yes,No,25,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card,140.96,3720.77,1,2,1,1
CUST_026367,Female,71,1,Yes,No,28,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,57.78,1669.62,1,1,3,1
CUST_026368,Male,54,0,Yes,No,37,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,147.82,5464.59,4,0,2,1
CUST_026369,Male,56,0,No,Yes,44,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,107.04,4523.68,2,0,6,1
CUST_026370,Female,41,0,No,Yes,41,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,118.34,,2,2,8,0
CUST_026371,Male,67,1,Yes,No,39,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,66.27,2632.84,4,1,3,0
CUST_026372,Male,21,0,Yes,No,55,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,146.81,8046.38,2,2,6,1
CUST_026373,Female,41,0,Yes,Yes,4,Yes,Fiber optic,Yes,No,No,,Yes,Yes,Month-to-month,Yes,Bank transfer,113.03,333.98,4,2,9,1
CUST_026374,Male,22,0,No,No,14,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,24.01,258.2,2,0,4,1
CUST_026375,Female,58,0,Yes,No,23,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,112.37,2650.15,0,1,10,0
CUST_026376,Male,73,1,Yes,No,68,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer,75.25,5033.32,1,2,2,1
CUST_026377,Female,62,1,Yes,Yes,13,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer,22.46,13.24,3,3,6,1
CUST_026378,Male,26,0,No,No,11,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,147.54,1641.14,6,0,8,1
CUST_026379,Female,63,1,Yes,Yes,11,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,34.71,472.98,4,3,2,1
CUST_026380,Female,32,0,No,No,38,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.96,2031.43,4,0,1,0
CUST_026381,Female,38,0,No,Yes,31,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,33.24,1041.11,6,2,7,1
CUST_026382,Male,51,0,No,Yes,68,Yes,No,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,87.82,6060.75,1,1,6,0
CUST_026383,Male,44,0,No,No,55,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,52.66,2821.71,3,1,6,0
CUST_026384,Female,28,0,Yes,Yes,38,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,30.18,1238.54,2,0,2,1
CUST_026385,Female,48,0,Yes,No,28,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card,61.21,1863.49,4,0,1,1
CUST_026386,Male,29,0,Yes,No,64,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,57.81,3801.95,2,3,5,1
CUST_026387,Male,59,0,No,Yes,17,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,117.27,1768.69,1,0,2,1
CUST_026388,Male,22,0,Yes,No,72,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card,44.36,3165.28,3,0,4,1
CUST_026389,Female,64,1,No,Yes,11,Yes,No,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer,109.64,1490.1,1,2,7,1
CUST_026390,Male,74,1,No,No,31,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,38.34,1241.87,2,3,3,1
CUST_026391,Female,61,1,No,Yes,14,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,99.75,1507.59,2,0,1,1
CUST_026392,Female,53,0,No,No,33,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,135.27,4635.85,4,0,7,0
CUST_026393,Female,43,0,No,No,43,Yes,No,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.3,2888.77,2,0,1,0
CUST_026394,Female,48,0,Yes,No,23,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card,57.91,1154.29,5,1,2,0
CUST_026395,Male,47,0,No,Yes,55,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,44.88,2334.69,3,1,9,0
CUST_026396,Female,69,1,Yes,Yes,5,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,106.33,590.71,6,2,8,1
CUST_026397,Male,25,0,Yes,Yes,26,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,48.02,1027.9,1,1,9,0
CUST_026398,Male,52,0,No,No,58,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card,23.99,1429.27,5,0,8,0
CUST_026399,Male,49,0,No,No,0,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,82.68,0.0,0,1,3,1
CUST_026400,Male,33,0,Yes,Yes,51,Yes,No,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer,83.28,4155.41,3,1,8,0
CUST_026401,Female,41,0,No,No,49,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,53.64,2704.35,2,1,9,0
CUST_026402,Female,45,0,Yes,No,51,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,24.43,1349.87,4,1,6,1
CUST_026403,Male,20,0,No,Yes,25,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,67.0,1652.32,1,3,5,0
CUST_026404,Male,45,0,No,No,3,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,140.45,399.41,9,0,9,1
CUST_026405,Female,27,0,No,No,41,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,92.03,3792.46,2,0,1,1
CUST_026406,Female,41,0,No,No,64,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,47.22,,3,2,3,1
CUST_026407,Female,34,0,Yes,Yes,18,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer,97.17,1799.5,2,0,10,0
CUST_026408,Male,61,1,No,Yes,56,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,81.58,4517.26,2,2,2,1
CUST_026409,Female,73,1,No,Yes,18,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,89.69,1601.32,5,1,7,1
CUST_026410,Male,24,0,No,No,3,Yes,Fiber optic,Yes,,No,Yes,No,No,Two year,Yes,Credit card,72.2,245.1,4,1,9,1
CUST_026411,Male,32,0,No,Yes,63,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,79.52,5044.26,2,0,3,0
CUST_026412,Male,27,0,Yes,Yes,67,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,63.19,4362.67,5,2,2,1
CUST_026413,Female,46,0,Yes,No,27,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.31,878.52,3,2,1,0
CUST_026414,Male,39,0,No,No,12,Yes,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,86.62,1140.57,4,0,1,1
CUST_026415,Female,44,0,Yes,Yes,15,Yes,No,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer,34.62,579.97,3,1,5,0
CUST_026416,Female,22,0,Yes,No,42,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,35.91,1294.88,1,1,1,1
CUST_026417,Male,68,1,No,No,33,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,41.64,1395.34,2,2,9,1
CUST_026418,Female,75,1,Yes,No,15,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,122.88,1967.7,1,0,9,0
CUST_026419,Female,70,1,No,Yes,53,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,94.7,4878.39,1,1,6,0
CUST_026420,Female,46,0,Yes,No,37,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,66.77,2453.4,1,2,1,1
CUST_026421,Male,56,0,Yes,Yes,51,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card,87.87,4420.61,3,0,2,0
CUST_026422,Female,20,0,No,No,11,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,48.12,383.87,4,0,7,0
CUST_026423,Female,53,0,Yes,No,64,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,148.81,9615.02,4,0,8,1
CUST_026424,Male,53,0,No,No,19,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer,96.59,1973.89,2,0,5,1
CUST_026425,Female,60,1,Yes,No,22,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card,126.06,2946.32,3,3,3,1
CUST_026426,Male,63,1,No,No,21,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card,91.36,2018.93,5,0,4,0
CUST_026427,Female,18,0,Yes,No,26,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,45.36,1278.82,5,1,3,1
CUST_026428,Male,41,0,No,No,41,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,82.2,3122.11,3,3,8,0
CUST_026429,Male,46,0,Yes,No,69,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer,146.25,10087.24,2,2,8,0
CUST_026430,Female,45,0,No,No,24,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,123.53,2952.88,2,0,8,1
CUST_026431,Male,49,0,Yes,Yes,16,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,104.88,1713.43,8,0,5,1
CUST_026432,Male,58,0,Yes,No,65,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,33.87,2387.95,2,1,3,1
CUST_026433,Female,52,0,Yes,No,57,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,45.93,2561.57,2,1,4,1
CUST_026434,Female,31,0,Yes,No,38,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer,88.51,3384.1,6,1,5,0
CUST_026435,Female,56,0,Yes,Yes,4,Yes,No,Yes,,Yes,No,No,No,Month-to-month,Yes,Credit card,27.36,94.61,1,0,3,1
CUST_026436,Female,52,0,Yes,Yes,9,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,112.62,1166.63,4,0,7,1
CUST_026437,Male,29,0,No,No,49,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,115.57,5552.14,3,1,10,1
CUST_026438,Female,54,0,No,Yes,0,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer,26.03,0.0,2,0,7,1
CUST_026439,Female,48,0,Yes,No,2,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,40.64,211.14,2,1,5,1
CUST_026440,Female,64,1,Yes,No,51,No,DSL,No,Yes,No,No,No,Yes,One year,No,Mailed check,28.86,1518.59,0,3,7,1
CUST_026441,Female,40,0,Yes,No,66,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,143.42,9569.23,1,0,5,1
CUST_026442,Female,69,1,No,No,40,No,Fiber optic,Yes,,No,No,No,Yes,Month-to-month,No,Electronic check,82.62,3553.2,2,2,4,1
CUST_026443,Female,49,0,Yes,No,23,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,79.89,1709.44,2,0,10,1
CUST_026444,Female,72,1,Yes,No,34,Yes,Fiber optic,Yes,No,No,,No,No,One year,No,Bank transfer,54.91,1811.59,1,5,5,0
CUST_026445,Male,23,0,Yes,No,23,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,103.5,2209.71,4,1,2,0
CUST_026446,Female,25,0,No,No,53,Yes,No,No,Yes,No,No,Yes,No,Two year,No,Electronic check,144.68,7669.54,0,1,8,0
CUST_026447,Male,30,0,Yes,No,36,No,DSL,No,,Yes,No,No,Yes,Month-to-month,Yes,Credit card,41.74,1585.3,3,1,1,0
CUST_026448,Male,65,1,No,No,42,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,112.39,4798.77,5,2,4,1
CUST_026449,Female,47,0,No,No,26,Yes,No,Yes,No,No,No,No,No,Two year,No,Bank transfer,29.34,764.47,4,2,4,0
CUST_026450,Female,57,0,No,Yes,59,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,31.41,1954.05,2,0,8,0
CUST_026451,Male,19,0,Yes,Yes,29,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,77.26,2268.14,3,3,4,1
CUST_026452,Male,39,0,Yes,No,40,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer,100.83,4107.25,3,1,6,0
CUST_026453,Female,38,0,No,No,58,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,29.02,1509.57,2,2,7,0
CUST_026454,Female,71,1,No,Yes,19,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,44.9,929.5,3,0,4,1
CUST_026455,Female,24,0,Yes,No,26,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,45.26,1310.05,3,0,8,0
CUST_026456,Female,67,1,No,Yes,2,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,35.73,13.64,4,1,1,0
CUST_026457,Male,39,0,No,Yes,70,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,104.76,7210.85,3,1,3,1
CUST_026458,Male,62,1,No,No,21,Yes,No,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,71.46,1470.07,2,0,4,1
CUST_026459,Male,34,0,No,Yes,45,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,20.04,962.24,4,2,4,0
CUST_026460,Female,21,0,No,Yes,62,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,78.75,4818.53,1,2,5,1
CUST_026461,Female,57,0,Yes,No,23,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,132.2,3049.64,1,1,10,1
CUST_026462,Male,28,0,No,No,64,Yes,No,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,135.4,8640.78,2,1,4,1
CUST_026463,Female,26,0,Yes,No,25,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,27.7,695.64,1,2,10,0
CUST_026464,Female,71,1,No,No,33,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,117.65,3907.85,2,0,5,1
CUST_026465,Female,31,0,No,No,1,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer,121.56,379.47,3,1,7,1
CUST_026466,Female,74,1,No,No,14,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,121.87,1600.15,3,1,5,1
CUST_026467,Male,38,0,No,Yes,66,Yes,Fiber optic,No,,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,40.69,2539.84,3,1,5,0
CUST_026468,Female,34,0,Yes,No,35,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,148.7,5156.68,1,3,1,1
CUST_026469,Male,44,0,Yes,No,46,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,98.94,4459.56,2,1,5,1
CUST_026470,Female,34,0,No,No,59,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,141.29,8345.51,2,1,5,0
CUST_026471,Female,71,1,No,No,2,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,30.92,0.0,5,0,10,1
CUST_026472,Male,53,0,No,Yes,37,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,98.71,3726.95,0,1,7,0
CUST_026473,Female,61,1,No,No,64,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,118.08,7674.21,3,1,3,1
CUST_026474,Male,22,0,Yes,No,30,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer,74.37,2275.17,1,1,8,0
CUST_026475,Male,31,0,No,No,14,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,132.45,1734.23,4,1,2,1
CUST_026476,Female,52,0,No,No,6,Yes,DSL,Yes,No,No,,No,Yes,Month-to-month,Yes,Mailed check,87.26,488.52,4,3,6,1
CUST_026477,Male,46,0,No,Yes,38,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,109.28,4106.72,3,0,6,1
CUST_026478,Male,74,1,No,Yes,5,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,90.56,289.2,4,0,5,1
